Date,Price,DayOnDayPriceDiff,ProductName,Country,Continent,Currency,Store,Category,Product URL,Price over time
2023-03-14,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-14', 'Price': 59.99}"
2023-03-15,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-15', 'Price': 59.99}"
2023-03-16,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-16', 'Price': 59.99}"
2023-03-17,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-17', 'Price': 59.99}"
2023-03-18,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-18', 'Price': 59.99}"
2023-03-19,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-19', 'Price': 59.99}"
2023-03-20,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-20', 'Price': 59.99}"
2023-03-21,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-21', 'Price': 59.99}"
2023-03-22,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-22', 'Price': 59.99}"
2023-03-23,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-23', 'Price': 59.99}"
2023-03-24,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-24', 'Price': 59.99}"
2023-03-25,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-25', 'Price': 59.99}"
2023-03-26,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-26', 'Price': 59.99}"
2023-03-27,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-27', 'Price': 59.99}"
2023-03-28,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-28', 'Price': 59.99}"
2023-03-29,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-29', 'Price': 59.99}"
2023-03-30,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-30', 'Price': 59.99}"
2023-03-31,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-03-31', 'Price': 59.99}"
2023-04-01,59.99,0.0,Nice 'n Easy Macaroni Cheese & Bacon 350g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Ready-Meals/Beef/Dr-Oetker-Nice-%27n-Easy-Macaroni-Cheese-And-Bacon-350g/p/000000000000773470_EA,"{'Date': '2023-04-01', 'Price': 59.99}"
2023-03-01,69.99,,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-01', 'Price': 69.99}"
2023-03-02,69.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-02', 'Price': 69.99}"
2023-03-03,69.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-03', 'Price': 69.99}"
2023-03-04,69.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-04', 'Price': 69.99}"
2023-03-06,76.99,0.10001428775539356,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-06', 'Price': 76.99}"
2023-03-07,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-07', 'Price': 76.99}"
2023-03-08,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-08', 'Price': 76.99}"
2023-03-09,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-09', 'Price': 76.99}"
2023-03-10,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-10', 'Price': 76.99}"
2023-03-11,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-11', 'Price': 76.99}"
2023-03-12,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-12', 'Price': 76.99}"
2023-03-13,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-13', 'Price': 76.99}"
2023-03-14,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-14', 'Price': 76.99}"
2023-03-15,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-15', 'Price': 76.99}"
2023-03-16,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-16', 'Price': 76.99}"
2023-03-17,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-17', 'Price': 76.99}"
2023-03-18,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-18', 'Price': 76.99}"
2023-03-19,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-19', 'Price': 76.99}"
2023-03-20,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-20', 'Price': 76.99}"
2023-03-21,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-21', 'Price': 76.99}"
2023-03-22,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-22', 'Price': 76.99}"
2023-03-23,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-23', 'Price': 76.99}"
2023-03-24,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-24', 'Price': 76.99}"
2023-03-25,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-25', 'Price': 76.99}"
2023-03-26,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-26', 'Price': 76.99}"
2023-03-27,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-27', 'Price': 76.99}"
2023-03-28,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-28', 'Price': 76.99}"
2023-03-29,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-29', 'Price': 76.99}"
2023-03-30,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-30', 'Price': 76.99}"
2023-03-31,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-03-31', 'Price': 76.99}"
2023-04-01,76.99,0.0,Ital Pizza Minis Bacon & Cheese 8s,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Pizza/Pizza/Dr-Oetker-Pizza-Minis-Bacon-And-Cheese-592g/p/000000000000702360_EA,"{'Date': '2023-04-01', 'Price': 76.99}"
2023-03-01,19.99,,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-01', 'Price': 19.99}"
2023-03-02,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-02', 'Price': 19.99}"
2023-03-03,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-03', 'Price': 19.99}"
2023-03-04,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-04', 'Price': 19.99}"
2023-03-06,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-06', 'Price': 19.99}"
2023-03-07,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-07', 'Price': 19.99}"
2023-03-08,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-08', 'Price': 19.99}"
2023-03-09,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-09', 'Price': 19.99}"
2023-03-10,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-10', 'Price': 19.99}"
2023-03-11,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-11', 'Price': 19.99}"
2023-03-12,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-12', 'Price': 19.99}"
2023-03-13,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-13', 'Price': 19.99}"
2023-03-14,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-14', 'Price': 19.99}"
2023-03-15,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-15', 'Price': 19.99}"
2023-03-16,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-16', 'Price': 19.99}"
2023-03-17,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-17', 'Price': 19.99}"
2023-03-18,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-18', 'Price': 19.99}"
2023-03-19,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-19', 'Price': 19.99}"
2023-03-20,19.99,0.0,Simba Potato Chips Smoked Beef 120g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Chocolates%2C-Chips-%26-Snacks/Chips-%26-Dips/Chips/Potato-Chips/Simba-Potato-Chips-Smoked-Beef-120g/p/000000000000838684_EA,"{'Date': '2023-03-20', 'Price': 19.99}"
